reference plan,plan,route,vehicle,order,stop type,active,wait,time,distance,drive time,out of visit time window,out of capacity,out of vehicle time shift,out of work time,maximum achievable distance,status,eta,reference,name,street,detail,postalcode,city,country,lat,lng,comment,phone,tags,reference visit,duration,open 1,close 1,open 2,close 2,priority,tags visit,quantity[colis],operation[colis]
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,40,Les idées à la pêle,25 avenue Louis Bertrand 1030 Schaerbeek,,1030,Schaerbeek,,50.8636,4.37478,mardi-mercredi-jeudi-samedi,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,41,Les idées à la pêle,25 avenue Louis Bertrand 1030 Schaerbeek,,1030,Schaerbeek,,50.8636,4.37478,mardi-mercredi-jeudi-samedi,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,42,Magasin General,Rue Guillaume Stocq 45,,1050,Ixelles,,50.82358,4.37671,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,43,Magasin General,Rue Guillaume Stocq 45,,1050,Ixelles,,50.82358,4.37671,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,46,Magasin General,Rue Guillaume Stocq 45,,1050,Ixelles,,50.82358,4.37671,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,47,Natural Corner,Rue de l'Escalier 1,,1000,Bruxelles,,50.84385,4.3524,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,48,Natural Corner,Rue de l'Escalier 1,,1000,Bruxelles,,50.84385,4.3524,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,49,Natural Corner,Rue de l'Escalier 1,,1000,Bruxelles,,50.84385,4.3524,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,50,Natural Corner,Rue de l'Escalier 1,,1000,Bruxelles,,50.84385,4.3524,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,51,Neerhof,Neerhofstraat 2,,1700,Dilbeek,,50.83905,4.25914,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,52,Ozfair,J.Volderslaan 9,,1060,Bruxelles,,50.8323233,4.3428801,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,53,Ozfair,J.Volderslaan 9,,1060,Bruxelles,,50.8323233,4.3428801,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,54,Pick-Eat,Rue de Dublin 19,,1050,Bruxelles,,50.83711,4.3672,Irrégulier,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,55,Pick-Eat,Rue de Dublin 19,,1050,Bruxelles,,50.83711,4.3672,Irrégulier,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,56,Pick-Eat,Rue de Dublin 19,,1050,Bruxelles,,50.83711,4.3672,Irrégulier,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,57,Rootstore,Michelangelolaan 45a,,1000,Bruxelles,,50.84496,4.38558,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,58,Rootstore,Michelangelolaan 45a,,1000,Bruxelles,,50.84496,4.38558,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,59,Tan SC,Rue de l'Aqueduc 95,,1050,Ixelles,,50.82423,4.35893,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,60,Tan SC,Rue de l'Aqueduc 95,,1050,Ixelles,,50.82423,4.35893,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,61,Tan SC,Rue de l'Aqueduc 95,,1050,Ixelles,,50.82423,4.35893,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,62,Tan SC,Rue de l'Aqueduc 95,,1050,Ixelles,,50.82423,4.35893,,,Ecodal,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,ELGEKA,ELGEKA,Xenodochoipallilon 81,,13672,Acharnes,,38.107273,23.760346,,,SELIS,,,,,,,,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,FARM COOK3,FARM COOKING,avenue du bois de la cambre 49,,1050,Ixelles,Belgique,50.80935,4.3949999,code volet 1234,Louis 0473 762212,FARM,,0:20:00,,,,,4,,,
,JEUDI 25.10,,,,visit,,,,,,,,,,,,,FARM FC-IXL,FARM FC-IXL,136 chaussée d'Ixelles,,1050,Ixelles,,50.83424,4.36542,CODE: 125874,,FARM,,0:30:00,,,,,,,,
